pC1992 pC0000 pW0000 pS2005 pS2018 pS2021 cp
0.479166666666667 0.479674796747967 0.779411764705882 0.513157894736842 0.529411764705882 0.52 Contig53958_6825
0.479166666666667 0.349593495934959 0.450495049504951 0.162162162162162 0.205882352941176 0.18 Contig54163_38796
0.12 0.138211382113821 0.0445544554455446 0.0921052631578947 0.0673076923076923 0.0686274509803922 Contig54389_11892
0.8 0.770161290322581 0.702970297029703 0.723684210526316 0.605769230769231 0.656862745098039 Contig54699_7088
0.3125 0.340163934426229 0.396039603960396 0.184210526315789 0.355769230769231 0.32 Contig54922_19212
0.666666666666667 0.596774193548387 0.757281553398058 0.697368421052632 0.784313725490196 0.86 Contig54939_58070
0.12 0.182539682539683 0.163366336633663 0.118421052631579 0.173076923076923 0.25 Contig55036_20230
0.38 0.317073170731707 0.0841584158415842 0.210526315789474 0.375 0.14 Contig55060_25052
0.369565217391304 0.445378151260504 0.475247524752475 0.460526315789474 0.365384615384615 0.362745098039216 Contig55118_61629
0.166666666666667 0.239669421487603 0.221052631578947 0.27027027027027 0.215686274509804 0.261363636363636 Contig55134_73301
0.06 0.0327868852459016 0.0561224489795918 0.0131578947368421 0 0.0106382978723404 Contig55744_56356
0.166666666666667 0.181818181818182 0.391752577319588 0.297297297297297 0.45 0.4 Contig55790_52817
0.18 0.1484375 0.117021276595745 0.0263157894736842 0.0384615384615385 0.00980392156862745 Contig55894_46750
0.125 0.133333333333333 0.0816326530612245 0.118421052631579 0.15 0.0930232558139535 Contig55956_150474
0.34 0.412 0.381188118811881 0.592105263157895 0.57843137254902 0.53921568627451 Contig56026_12456
0.5 0.54 0.57843137254902 0.710526315789474 0.740384615384615 0.66 Contig56170_3729
0.14 0.136 0.0980392156862745 0.131578947368421 0.317307692307692 0.26530612244898 Contig56228_56249
0.7 0.773809523809524 0.674757281553398 0.657894736842105 0.576923076923077 0.519607843137255 Contig56399_26762
0.18 0.174603174603175 0.184466019417476 0.0921052631578947 0.0384615384615385 0.0196078431372549 Contig56510_101502
0.0625 0.0403225806451613 0.02 0 0.00961538461538462 0.0294117647058824 Contig56550_28656
0 0.00826446280991736 0.076530612244898 0.0657894736842105 0.105769230769231 0.0652173913043478 Contig56556_5475
0.9 0.866935483870968 0.811881188118812 0.934210526315789 0.932692307692308 0.877551020408163 Contig56574_4369
0.0227272727272727 0.0619834710743802 0.0747126436781609 0.0526315789473684 0.135416666666667 0.0465116279069767 Contig56974_3849
0.875 0.888 0.89 0.881578947368421 0.92156862745098 0.9375 Contig57041_38668
0.125 0.111570247933884 0.095959595959596 0.0945945945945946 0.0784313725490196 0.03125 Contig57041_43301
0.24 0.290322580645161 0.237623762376238 0.315789473684211 0.317307692307692 0.294117647058824 Contig57165_22310
0.18 0.180327868852459 0.262886597938144 0.202702702702703 0.269230769230769 0.285714285714286 Contig57175_76422
0.38 0.332 0.401960784313726 0.407894736842105 0.413461538461538 0.401960784313726 Contig57453_46021
0.708333333333333 0.651639344262295 0.532967032967033 0.894736842105263 0.64 0.602040816326531 Contig57479_83844
0.208333333333333 0.348360655737705 0.333333333333333 0.434210526315789 0.392156862745098 0.25531914893617 Contig57479_126114
0.354166666666667 0.373913043478261 0.142156862745098 0.382352941176471 0.42156862745098 0.24 Contig57539_139662
0.326086956521739 0.427350427350427 0.495049504950495 0.513157894736842 0.686274509803922 0.622448979591837 Contig57814_9057
0.25 0.219512195121951 0.349514563106796 0.171052631578947 0.182692307692308 0.2 Contig57920_78703
0.24 0.155737704918033 0.07 0.144736842105263 0.182692307692308 0.108695652173913 Contig57945_19938
0.0833333333333333 0.084 0.115 0.027027027027027 0.00961538461538462 0 Contig58383_18259
0.0869565217391304 0.142857142857143 0.156565656565657 0.272727272727273 0.287234042553192 0.267441860465116 Contig58586_25292
0.208333333333333 0.254166666666667 0.11 0.368421052631579 0.352941176470588 0.26530612244898 Contig58586_49063
0.8 0.766393442622951 0.936893203883495 0.894736842105263 0.971153846153846 0.95 Contig58672_43426
0.333333333333333 0.268595041322314 0.173469387755102 0.388888888888889 0.254901960784314 0.25 Contig58748_68927
0.409090909090909 0.433035714285714 0.268817204301075 0.618421052631579 0.571428571428571 0.5 Contig58791_51567
0.229166666666667 0.227272727272727 0.0364583333333333 0.324324324324324 0.221153846153846 0.23 Contig58795_51041
0.5 0.46218487394958 0.6 0.526315789473684 0.333333333333333 0.55 Contig59010_26404
0.6875 0.673553719008264 0.913793103448276 0.960526315789474 0.86734693877551 0.91025641025641 Contig60032_4490
0.36 0.396551724137931 0.433333333333333 0.457142857142857 0.346938775510204 0.375 Contig60089_7613
0.5 0.393162393162393 0.364583333333333 0.355263157894737 0.25 0.255102040816327 Contig60303_33136
0.125 0.233606557377049 0.355 0.0394736842105263 0.156862745098039 0.23469387755102 Contig60750_70837
0.354166666666667 0.352459016393443 0.536458333333333 0.486842105263158 0.617647058823529 0.540816326530612 Contig60934_15943
0.22 0.2265625 0.0631067961165049 0.263157894736842 0.115384615384615 0.107843137254902 Contig61302_54555
0.125 0.136363636363636 0.252525252525253 0.197368421052632 0.156862745098039 0.414893617021277 Contig61351_20992
0.729166666666667 0.678861788617886 0.519607843137255 0.684210526315789 0.676470588235294 0.686274509803922 Contig61429_124794
0.56 0.616935483870968 0.688118811881188 0.657894736842105 0.846153846153846 0.925531914893617 Contig61590_12619
0.0416666666666667 0.069672131147541 0.25 0.0263157894736842 0.0961538461538462 0.102272727272727 Contig61614_13049
0.354166666666667 0.37603305785124 0.43 0.513513513513513 0.352941176470588 0.425531914893617 Contig61614_42700
0.5 0.512396694214876 0.572164948453608 0.592105263157895 0.676470588235294 0.79 Contig61688_20486
0.304347826086957 0.348360655737705 0.235 0.118421052631579 0.127450980392157 0.0686274509803922 Contig62135_4030
0.9375 0.852459016393443 0.965346534653465 0.973684210526316 0.923076923076923 0.97 Contig62243_48993
0.0833333333333333 0.0569105691056911 0.168421052631579 0.263157894736842 0.221153846153846 0.282608695652174 Contig62316_17607
0.0416666666666667 0.072 0.148514851485149 0.0394736842105263 0.0384615384615385 0.00980392156862745 Contig62344_14614
0.304347826086957 0.383333333333333 0.175257731958763 0.381578947368421 0.57843137254902 0.510416666666667 Contig62344_47489
0 0.036 0.00970873786407767 0.0657894736842105 0.0288461538461538 0.0416666666666667 Contig62496_20614
0.25 0.344262295081967 0.424242424242424 0.105263157894737 0.0288461538461538 0.0918367346938776 Contig62604_76660
0.02 0.024390243902439 0.146739130434783 0.118421052631579 0.147058823529412 0.0909090909090909 Contig62857_71158
0.5625 0.526086956521739 0.5 0.308823529411765 0.3 0.228260869565217 Contig63087_74268
0.82 0.814516129032258 0.745 0.631578947368421 0.754901960784314 0.72 Contig63148_19944
0.04 0.0528455284552846 0.0436893203883495 0.171052631578947 0.173076923076923 0.182692307692308 Contig63164_55429
0.6 0.55952380952381 0.679611650485437 0.828947368421053 0.673076923076923 0.644230769230769 Contig63505_18210
0.270833333333333 0.270491803278689 0.296116504854369 0.355263157894737 0.336538461538462 0.38 Contig63522_40427
0.9 0.888888888888889 0.806930693069307 0.934210526315789 1 0.970588235294118 Contig63573_16779
0.729166666666667 0.760162601626016 0.878640776699029 0.635135135135135 0.442307692307692 0.529411764705882 Contig63879_25294
0.270833333333333 0.326612903225806 0.297029702970297 0.486111111111111 0.413461538461538 0.385416666666667 Contig63924_30674
0.229166666666667 0.239837398373984 0.272727272727273 0.236842105263158 0.221153846153846 0.186274509803922 Contig64386_39073
0.14 0.196 0.175 0.157894736842105 0.259615384615385 0.23469387755102 Contig64473_39407
0.1 0.151639344262295 0.116504854368932 0.197368421052632 0.211538461538462 0.23469387755102 Contig64514_13648
0.208333333333333 0.236 0.39 0.539473684210526 0.403846153846154 0.428571428571429 Contig64592_33702
0.1 0.169354838709677 0.13 0.184210526315789 0.25 0.23469387755102 Contig64611_11888
0.24 0.2625 0.48019801980198 0.394736842105263 0.298076923076923 0.3 Contig64611_52289
0.0208333333333333 0.0330578512396694 0.0663265306122449 0.105263157894737 0.196078431372549 0.113636363636364 Contig64701_60161
0.3 0.19047619047619 0.227722772277228 0.118421052631579 0.0576923076923077 0.12 Contig64959_13630
0.5 0.463114754098361 0.633663366336634 0.710526315789474 0.634615384615385 0.677083333333333 Contig64976_14467
0.2 0.170634920634921 0.262135922330097 0.328947368421053 0.144230769230769 0.156862745098039 Contig64985_8051
0.166666666666667 0.204918032786885 0.183168316831683 0.289473684210526 0.307692307692308 0.32 Contig65095_3435
0.06 0.111111111111111 0.181372549019608 0.381578947368421 0.490384615384615 0.45 Contig65673_22537
0 0 0.0679611650485437 0 0 0 Contig65827_7949
0.76 0.811475409836066 0.929292929292929 0.671052631578947 0.586538461538462 0.614583333333333 Contig65827_8258
0.125 0.12396694214876 0.284313725490196 0.105263157894737 0.211538461538462 0.26530612244898 Contig66033_17862
0.145833333333333 0.0714285714285714 0.0760869565217391 0.0263157894736842 0.0196078431372549 0.0543478260869565 Contig66131_48926
0.520833333333333 0.479838709677419 0.326732673267327 0.118421052631579 0.307692307692308 0.240384615384615 Contig66185_39675
0.1875 0.2125 0.15 0.25 0.265957446808511 0.297619047619048 Contig66234_9867
0.333333333333333 0.280172413793103 0.222222222222222 0.223684210526316 0.204081632653061 0.19047619047619 Contig66398_29052
0.9 0.887096774193548 0.833333333333333 0.842105263157895 0.807692307692308 0.89 Contig67369_2278
0.26 0.247967479674797 0.0940594059405941 0.157894736842105 0.269230769230769 0.197916666666667 Contig67541_18110
0.304347826086957 0.393162393162393 0.379120879120879 0.289473684210526 0.303921568627451 0.322916666666667 Contig67807_34803
0.7 0.771653543307087 0.786407766990291 0.802631578947368 0.807692307692308 0.852941176470588 Contig68831_20926
0.375 0.353658536585366 0.5 0.289473684210526 0.382352941176471 0.28 Contig68856_12574
0.26 0.19047619047619 0.254901960784314 0.473684210526316 0.288461538461538 0.329787234042553 Contig69182_19930
0.458333333333333 0.331967213114754 0.137254901960784 0.407894736842105 0.382352941176471 0.352941176470588 Contig70115_35132
0.541666666666667 0.584677419354839 0.656862745098039 0.434210526315789 0.442307692307692 0.59 Contig70115_37219
0.24 0.228346456692913 0.156862745098039 0.328947368421053 0.307692307692308 0.274509803921569 Contig70288_8063
0.208333333333333 0.183760683760684 0.25531914893617 0.0657894736842105 0.0882352941176471 0.075 Contig71033_18605
0.1 0.0934959349593496 0.205 0.263157894736842 0.230769230769231 0.352272727272727 Contig71377_25387
0.02 0.015748031496063 0.323529411764706 0.0263157894736842 0.0769230769230769 0.112244897959184 Contig71714_7719
0.22 0.226190476190476 0.37378640776699 0.648648648648649 0.721153846153846 0.793478260869565 Contig72345_18705
0.895833333333333 0.93801652892562 0.727272727272727 0.894736842105263 0.875 0.822916666666667 Contig72438_31943
0.52 0.468253968253968 0.435 0.394736842105263 0.403846153846154 0.382352941176471 Contig72530_17091
0.0652173913043478 0.0546218487394958 0.0786516853932584 0.0131578947368421 0 0.0238095238095238 Contig72539_57272
0.02 0.0564516129032258 0.155339805825243 0.0263157894736842 0.00961538461538462 0.03 Contig72641_28898
0.173913043478261 0.326446280991736 0.123762376237624 0.236842105263158 0.182692307692308 0.17 Contig72708_7211
0.0833333333333333 0.0702479338842975 0.113861386138614 0.0526315789473684 0 0.0204081632653061 Contig72840_17774
0.2 0.247967479674797 0.257281553398058 0.25 0.23 0.276595744680851 Contig72840_30943
0.58 0.549180327868853 0.719387755102041 0.631578947368421 0.784313725490196 0.760416666666667 Contig73329_8890
0.2 0.161417322834646 0.125 0.0526315789473684 0.144230769230769 0.125 Contig73520_3448
0.270833333333333 0.235772357723577 0.220588235294118 0.171052631578947 0.182692307692308 0.26 Contig73701_7012
0.82 0.804878048780488 0.483695652173913 0.855263157894737 0.784313725490196 0.688888888888889 Contig73926_18680
0.1875 0.272727272727273 0.5 0.236842105263158 0.173076923076923 0.13 Contig74200_11371
0.25 0.229508196721311 0.0594059405940594 0.223684210526316 0.221153846153846 0.244897959183673 Contig74226_5710
0 0.0254237288135593 0.0315789473684211 0 0 0.0340909090909091 Contig74255_8724
0.18 0.209677419354839 0.102941176470588 0.0394736842105263 0.0865384615384615 0.0980392156862745 Contig74738_11973
0.229166666666667 0.149193548387097 0.179611650485437 0.157894736842105 0.192307692307692 0.142857142857143 Contig75015_80841
0.166666666666667 0.134146341463415 0.168316831683168 0.157894736842105 0.230769230769231 0.2 Contig75662_4886
0.78 0.809917355371901 0.622222222222222 0.684210526315789 0.803921568627451 0.797297297297297 Contig75800_18677
0.1 0.0793650793650794 0.029126213592233 0.0526315789473684 0.0192307692307692 0.05 Contig76394_7968
0.84 0.884 0.900990099009901 0.868421052631579 0.990384615384615 0.93 Contig76994_20565
0.3 0.28740157480315 0.355769230769231 0.0526315789473684 0.115384615384615 0.12 Contig77135_1314
0.08 0.0766129032258065 0 0.157894736842105 0.173076923076923 0.156862745098039 Contig77258_33881
0.36 0.266129032258065 0.240196078431373 0.223684210526316 0.196078431372549 0.204081632653061 Contig77312_7707
0.104166666666667 0.0967741935483871 0.0637254901960784 0.144736842105263 0.211538461538462 0.22 Contig77516_11452
0.38 0.432 0.568627450980392 0.421052631578947 0.392156862745098 0.401960784313726 Contig77576_11741
0.25 0.214876033057851 0.0876288659793814 0.121621621621622 0.278846153846154 0.136363636363636 Contig77850_38245
0 0 0 0.118421052631579 0.153846153846154 0.135416666666667 Contig79227_121711
0.1 0.0853658536585366 0.215789473684211 0.289473684210526 0.245098039215686 0.228260869565217 Contig79295_22048
0.0208333333333333 0.0122950819672131 0.0618556701030928 0.184210526315789 0.235294117647059 0.209302325581395 Contig79296_15311
0.44 0.405737704918033 0.44949494949495 0.526315789473684 0.653846153846154 0.561224489795918 Contig79403_11881
0.5625 0.559055118110236 0.323529411764706 0.447368421052632 0.355769230769231 0.384615384615385 Contig79863_51762
0.217391304347826 0.307692307692308 0.635 0.666666666666667 0.702127659574468 0.659090909090909 Contig80935_8948
0.0833333333333333 0.179166666666667 0.111111111111111 0.121621621621622 0.04 0.0851063829787234 Contig81736_9037
0.0625 0.0569105691056911 0.0792079207920792 0.197368421052632 0.0980392156862745 0.0408163265306122 Contig81747_8499
0.434782608695652 0.447154471544715 0.440594059405941 0.671052631578947 0.451923076923077 0.45 Contig83560_41146
0.0238095238095238 0.027027027027027 0.0473684210526316 0 0.0384615384615385 0.0851063829787234 Contig83804_15266
0.166666666666667 0.241803278688525 0.153465346534653 0.184210526315789 0.33 0.255102040816327 Contig83863_65161
0.625 0.733870967741935 0.929292929292929 0.842105263157895 0.872549019607843 0.95 Contig84101_7952
0 0.00427350427350427 0.0747126436781609 0 0.0111111111111111 0 Contig84379_22565
0.208333333333333 0.219512195121951 0.142156862745098 0.0921052631578947 0.0576923076923077 0.0490196078431373 Contig85454_45794
0 0.052 0.172413793103448 0 0.225490196078431 0.0340909090909091 Contig86650_761
0.06 0.106837606837607 0.229166666666667 0.0428571428571429 0 0.0222222222222222 Contig89534_25086
0.3125 0.264462809917355 0.118556701030928 0.0921052631578947 0.240384615384615 0.204081632653061 Contig89594_54545
0.645833333333333 0.705645161290323 0.606796116504854 0.657894736842105 0.627450980392157 0.680851063829787 Contig92027_105318
0.42 0.4625 0.382978723404255 0.351351351351351 0.58 0.560975609756098 Contig92865_5715
0.12 0.064 0.0144230769230769 0.0657894736842105 0 0.0196078431372549 Contig92895_11193
0.125 0.14344262295082 0.085 0.25 0.355769230769231 0.32 Contig92942_7091
0.25 0.151639344262295 0.133663366336634 0.0657894736842105 0.134615384615385 0.239583333333333 Contig92942_7457
0.895833333333333 0.808943089430894 0.717171717171717 0.947368421052632 0.942307692307692 0.936170212765957 Contig95150_11369
0.06 0.0813008130081301 0.282828282828283 0.131578947368421 0.0961538461538462 0.1875 Contig96032_1927
0.2 0.196 0.259803921568627 0.432432432432432 0.303921568627451 0.27 Contig96258_19803
0.0208333333333333 0.0867768595041322 0.0404040404040404 0.0657894736842105 0.117647058823529 0.13265306122449 Contig96662_7809
0.26 0.326771653543307 0.720588235294118 0.565789473684211 0.375 0.394230769230769 Contig98824_26835
0.52 0.520161290322581 0.391089108910891 0.418918918918919 0.548076923076923 0.519607843137255 Contig98824_32711
0.75 0.707317073170732 0.735294117647059 0.907894736842105 0.865384615384615 0.87 Contig99270_8403
0.64 0.607142857142857 0.415841584158416 0.592105263157895 0.480769230769231 0.31 Contig99649_20105
0.354166666666667 0.366935483870968 0.435 0.513157894736842 0.480392156862745 0.55952380952381 Contig99822_74986
0.270833333333333 0.228 0.313829787234043 0.5 0.401960784313726 0.428571428571429 Contig101065_24146
0.166666666666667 0.134146341463415 0.136363636363636 0.171052631578947 0.163461538461538 0.117647058823529 Contig102071_22169
0.145833333333333 0.125 0.276699029126214 0.144736842105263 0.264705882352941 0.137254901960784 Contig102107_7487
0.36 0.390243902439024 0.576923076923077 0.355263157894737 0.42156862745098 0.41304347826087 Contig102107_13576
0.152173913043478 0.109243697478992 0.0769230769230769 0.157894736842105 0.18 0.121951219512195 Contig102319_27567
0.208333333333333 0.223140495867769 0.198979591836735 0 0.00961538461538462 0 Contig102319_29015
0.375 0.360655737704918 0.33 0.355263157894737 0.278846153846154 0.346938775510204 Contig102319_31140
0.58695652173913 0.617886178861789 0.618556701030928 0.618421052631579 0.519230769230769 0.58695652173913 Contig103719_70839
0.56 0.686507936507937 0.737864077669903 0.842105263157895 0.892156862745098 0.901960784313726 Contig103755_21273
0.1875 0.23109243697479 0.183333333333333 0.25 0.25 0.238095238095238 Contig103769_6910
0.08 0.125 0.0980392156862745 0.236842105263158 0.176470588235294 0.153061224489796 Contig103974_31707
0.18 0.154471544715447 0.133663366336634 0.0526315789473684 0.173076923076923 0.193877551020408 Contig104808_3600
0.02 0.0211864406779661 0.0206185567010309 0 0 0 Contig104815_60796
0.6875 0.727272727272727 0.955445544554455 0.960526315789474 0.980769230769231 0.98 Contig104950_6563
0.145833333333333 0.165289256198347 0.56701030927835 0.236842105263158 0.186274509803922 0.136363636363636 Contig105195_4142
0.583333333333333 0.650406504065041 0.836734693877551 0.684210526315789 0.637254901960784 0.653061224489796 Contig105195_10360
0.0208333333333333 0.00806451612903226 0.178217821782178 0 0.0392156862745098 0.0102040816326531 Contig105195_63036
0.0217391304347826 0.00833333333333333 0.0224719101123595 0 0.0196078431372549 0 Contig105820_15464
0.34 0.348360655737705 0.396739130434783 0.671052631578947 0.745098039215686 0.755813953488372 Contig106405_3319
0.270833333333333 0.26890756302521 0.418478260869565 0.210526315789474 0.127450980392157 0.153846153846154 Contig106405_3685
0.28 0.268 0.43 0.210526315789474 0.127450980392157 0.16 Contig106405_4097
0.0833333333333333 0.110655737704918 0.156862745098039 0.105263157894737 0.0686274509803922 0.14 Contig106451_2775
0.291666666666667 0.258196721311475 0.247474747474747 0.434210526315789 0.490384615384615 0.52 Contig106470_15608
0.24 0.188 0.174757281553398 0.210526315789474 0.0865384615384615 0.11 Contig107262_17856
0.166666666666667 0.194214876033058 0.278350515463918 0.289473684210526 0.313725490196078 0.2625 Contig107601_34868
0.895833333333333 0.883064516129032 0.891089108910891 0.960526315789474 0.971153846153846 0.96078431372549 Contig107730_12315
0.58 0.630081300813008 0.333333333333333 0.328947368421053 0.326923076923077 0.28125 Contig107730_43377
0.14 0.135593220338983 0.197916666666667 0.0285714285714286 0.09375 0.141025641025641 Contig107730_47717
0.833333333333333 0.819672131147541 0.702020202020202 0.460526315789474 0.431372549019608 0.47 Contig110520_10580
0.74 0.770161290322581 0.603960396039604 0.868421052631579 0.673076923076923 0.776595744680851 Contig111016_14689
0.4375 0.378048780487805 0.45959595959596 0.368421052631579 0.46078431372549 0.358695652173913 Contig112269_39751
0.0625 0.0650406504065041 0.199029126213592 0.0789473684210526 0.0384615384615385 0.03 Contig112381_22913
0.104166666666667 0.158536585365854 0.102941176470588 0.25 0.307692307692308 0.166666666666667 Contig113169_12518
0.14 0.192 0.485436893203884 0.552631578947368 0.451923076923077 0.461538461538462 Contig114228_32607
0.16 0.165254237288136 0.150602409638554 0.0945945945945946 0.107843137254902 0.0416666666666667 Contig114877_11517
0.4 0.434959349593496 0.160919540229885 0.0405405405405405 0.0588235294117647 0.0882352941176471 Contig117221_5235
0.104166666666667 0.0413223140495868 0.146464646464646 0.25 0.196078431372549 0.25 Contig179209_8973
0.0833333333333333 0.0645161290322581 0.118811881188119 0.289473684210526 0.196078431372549 0.29 Contig188477_25053
0.16 0.136 0.0346534653465347 0.184210526315789 0.125 0.0588235294117647 Contig192454_11525
0.14 0.108870967741935 0.156862745098039 0.0131578947368421 0 0.0294117647058824 Contig267742_1822
