pC1992 pW0000 pS2005 pS2018 pS2021 cp
0.861111111111111 0.896103896103896 0.887096774193548 0.922222222222222 0.955882352941177 Contig57041_38668
0.111111111111111 0.103896103896104 0.112903225806452 0.0777777777777778 0.0147058823529412 Contig57041_43301
0.25 0.246753246753247 0.274193548387097 0.311111111111111 0.220588235294118 Contig57165_22310
0.194444444444444 0.272727272727273 0.209677419354839 0.266666666666667 0.279411764705882 Contig57175_76422
0.388888888888889 0.383116883116883 0.403225806451613 0.388888888888889 0.397058823529412 Contig57453_46021
0.666666666666667 0.532467532467532 0.887096774193548 0.666666666666667 0.617647058823529 Contig57479_83844
0.138888888888889 0.324675324675325 0.370967741935484 0.388888888888889 0.25 Contig57479_126114
0.333333333333333 0.136363636363636 0.370967741935484 0.455555555555556 0.25 Contig57539_139662
0.361111111111111 0.454545454545455 0.5 0.688888888888889 0.661764705882353 Contig57814_9057
0.25 0.337662337662338 0.17741935483871 0.188888888888889 0.220588235294118 Contig57920_78703
0.194444444444444 0.0454545454545455 0.145161290322581 0.177777777777778 0.117647058823529 Contig57945_19938
0.0833333333333333 0.0974025974025974 0.0161290322580645 0.0111111111111111 0 Contig58383_18259
0.0555555555555556 0.142857142857143 0.274193548387097 0.288888888888889 0.25 Contig58586_25292
0.166666666666667 0.116883116883117 0.354838709677419 0.355555555555556 0.25 Contig58586_49063
0.861111111111111 0.948051948051948 0.870967741935484 0.966666666666667 0.970588235294118 Contig58672_43426
0.305555555555556 0.162337662337662 0.370967741935484 0.266666666666667 0.220588235294118 Contig58748_68927
0.333333333333333 0.285714285714286 0.629032258064516 0.577777777777778 0.529411764705882 Contig58791_51567
0.222222222222222 0.025974025974026 0.338709677419355 0.233333333333333 0.191176470588235 Contig58795_51041
0.527777777777778 0.584415584415584 0.532258064516129 0.333333333333333 0.573529411764706 Contig59010_26404
0.638888888888889 0.922077922077922 0.951612903225806 0.866666666666667 0.926470588235294 Contig60032_4490
0.388888888888889 0.448051948051948 0.467741935483871 0.322222222222222 0.426470588235294 Contig60089_7613
0.444444444444444 0.357142857142857 0.370967741935484 0.244444444444444 0.279411764705882 Contig60303_33136
0.138888888888889 0.344155844155844 0.0483870967741935 0.155555555555556 0.25 Contig60750_70837
0.388888888888889 0.538961038961039 0.483870967741935 0.633333333333333 0.5 Contig60934_15943
0.25 0.0779220779220779 0.258064516129032 0.133333333333333 0.117647058823529 Contig61302_54555
0.111111111111111 0.272727272727273 0.193548387096774 0.133333333333333 0.411764705882353 Contig61351_20992
0.666666666666667 0.545454545454545 0.693548387096774 0.677777777777778 0.661764705882353 Contig61429_124794
0.583333333333333 0.707792207792208 0.629032258064516 0.844444444444444 0.897058823529412 Contig61590_12619
0.0555555555555556 0.233766233766234 0.032258064516129 0.0888888888888889 0.102941176470588 Contig61614_13049
0.361111111111111 0.474025974025974 0.516129032258065 0.344444444444444 0.441176470588235 Contig61614_42700
0.555555555555556 0.571428571428571 0.596774193548387 0.666666666666667 0.779411764705882 Contig61688_20486
0.333333333333333 0.233766233766234 0.129032258064516 0.133333333333333 0.0588235294117647 Contig62135_4030
0.944444444444444 0.967532467532468 0.983870967741935 0.933333333333333 0.985294117647059 Contig62243_48993
0.111111111111111 0.155844155844156 0.241935483870968 0.233333333333333 0.279411764705882 Contig62316_17607
0.0277777777777778 0.136363636363636 0.032258064516129 0.0444444444444444 0 Contig62344_14614
0.361111111111111 0.181818181818182 0.354838709677419 0.566666666666667 0.485294117647059 Contig62344_47489
0 0.012987012987013 0.0806451612903226 0.0333333333333333 0.0441176470588235 Contig62496_20614
0.305555555555556 0.415584415584416 0.0967741935483871 0.0333333333333333 0.0882352941176471 Contig62604_76660
0.0277777777777778 0.162337662337662 0.129032258064516 0.133333333333333 0.117647058823529 Contig62857_71158
0.5 0.5 0.306451612903226 0.311111111111111 0.235294117647059 Contig63087_74268
0.833333333333333 0.753246753246753 0.693548387096774 0.744444444444444 0.735294117647059 Contig63148_19944
0.0277777777777778 0.0454545454545455 0.161290322580645 0.155555555555556 0.176470588235294 Contig63164_55429
0.611111111111111 0.675324675324675 0.82258064516129 0.666666666666667 0.602941176470588 Contig63505_18210
0.222222222222222 0.272727272727273 0.338709677419355 0.344444444444444 0.352941176470588 Contig63522_40427
0.888888888888889 0.818181818181818 0.935483870967742 1 0.955882352941177 Contig63573_16779
0.722222222222222 0.883116883116883 0.661290322580645 0.444444444444444 0.529411764705882 Contig63879_25294
0.222222222222222 0.285714285714286 0.483870967741935 0.422222222222222 0.441176470588235 Contig63924_30674
0.222222222222222 0.272727272727273 0.241935483870968 0.233333333333333 0.205882352941176 Contig64386_39073
0.138888888888889 0.168831168831169 0.17741935483871 0.244444444444444 0.220588235294118 Contig64473_39407
0.0555555555555556 0.123376623376623 0.161290322580645 0.222222222222222 0.264705882352941 Contig64514_13648
0.194444444444444 0.402597402597403 0.564516129032258 0.4 0.411764705882353 Contig64592_33702
0.0833333333333333 0.136363636363636 0.209677419354839 0.244444444444444 0.176470588235294 Contig64611_11888
0.277777777777778 0.480519480519481 0.419354838709677 0.311111111111111 0.294117647058824 Contig64611_52289
0 0.051948051948052 0.112903225806452 0.2 0.132352941176471 Contig64701_60161
0.305555555555556 0.227272727272727 0.129032258064516 0.0555555555555556 0.102941176470588 Contig64959_13630
0.416666666666667 0.590909090909091 0.693548387096774 0.633333333333333 0.647058823529412 Contig64976_14467
0.166666666666667 0.253246753246753 0.338709677419355 0.144444444444444 0.176470588235294 Contig64985_8051
0.194444444444444 0.188311688311688 0.290322580645161 0.3 0.338235294117647 Contig65095_3435
0.0833333333333333 0.162337662337662 0.32258064516129 0.5 0.5 Contig65673_22537
0 0.0779220779220779 0 0 0 Contig65827_7949
0.75 0.915584415584416 0.67741935483871 0.577777777777778 0.632352941176471 Contig65827_8258
0.138888888888889 0.266233766233766 0.0967741935483871 0.222222222222222 0.264705882352941 Contig66033_17862
0.0555555555555556 0.0909090909090909 0.032258064516129 0.0222222222222222 0.0441176470588235 Contig66131_48926
0.583333333333333 0.357142857142857 0.112903225806452 0.311111111111111 0.191176470588235 Contig66185_39675
0.194444444444444 0.155844155844156 0.290322580645161 0.266666666666667 0.323529411764706 Contig66234_9867
0.361111111111111 0.214285714285714 0.241935483870968 0.211111111111111 0.161764705882353 Contig66398_29052
0.861111111111111 0.831168831168831 0.854838709677419 0.8 0.867647058823529 Contig67369_2278
0.305555555555556 0.0779220779220779 0.129032258064516 0.266666666666667 0.161764705882353 Contig67541_18110
0.333333333333333 0.38961038961039 0.225806451612903 0.288888888888889 0.367647058823529 Contig67807_34803
0.638888888888889 0.785714285714286 0.82258064516129 0.822222222222222 0.852941176470588 Contig68831_20926
0.333333333333333 0.5 0.258064516129032 0.388888888888889 0.323529411764706 Contig68856_12574
0.305555555555556 0.266233766233766 0.467741935483871 0.288888888888889 0.338235294117647 Contig69182_19930
0.416666666666667 0.12987012987013 0.403225806451613 0.4 0.367647058823529 Contig70115_35132
0.555555555555556 0.675324675324675 0.483870967741935 0.455555555555556 0.529411764705882 Contig70115_37219
0.305555555555556 0.149350649350649 0.338709677419355 0.311111111111111 0.279411764705882 Contig70288_8063
0.166666666666667 0.246753246753247 0.0645161290322581 0.1 0.0882352941176471 Contig71033_18605
0.138888888888889 0.175324675324675 0.274193548387097 0.244444444444444 0.367647058823529 Contig71377_25387
0.0277777777777778 0.311688311688312 0.0161290322580645 0.0555555555555556 0.0735294117647059 Contig71714_7719
0.194444444444444 0.357142857142857 0.67741935483871 0.711111111111111 0.779411764705882 Contig72345_18705
0.916666666666667 0.720779220779221 0.903225806451613 0.866666666666667 0.838235294117647 Contig72438_31943
0.5 0.415584415584416 0.354838709677419 0.388888888888889 0.367647058823529 Contig72530_17091
0.0833333333333333 0.0779220779220779 0.0161290322580645 0 0.0147058823529412 Contig72539_57272
0.0277777777777778 0.162337662337662 0.0161290322580645 0.0111111111111111 0.0294117647058824 Contig72641_28898
0.222222222222222 0.12987012987013 0.274193548387097 0.188888888888889 0.176470588235294 Contig72708_7211
0.111111111111111 0.12987012987013 0.0645161290322581 0 0 Contig72840_17774
0.222222222222222 0.25974025974026 0.241935483870968 0.233333333333333 0.294117647058824 Contig72840_30943
0.583333333333333 0.714285714285714 0.580645161290323 0.777777777777778 0.75 Contig73329_8890
0.222222222222222 0.0909090909090909 0.0645161290322581 0.144444444444444 0.132352941176471 Contig73520_3448
0.222222222222222 0.188311688311688 0.17741935483871 0.166666666666667 0.279411764705882 Contig73701_7012
0.777777777777778 0.493506493506494 0.838709677419355 0.777777777777778 0.691176470588235 Contig73926_18680
0.166666666666667 0.525974025974026 0.274193548387097 0.155555555555556 0.117647058823529 Contig74200_11371
0.25 0.0584415584415584 0.241935483870968 0.2 0.235294117647059 Contig74226_5710
0 0.0324675324675325 0 0 0.0441176470588235 Contig74255_8724
0.222222222222222 0.103896103896104 0.0483870967741935 0.0666666666666667 0.0882352941176471 Contig74738_11973
0.25 0.181818181818182 0.145161290322581 0.211111111111111 0.132352941176471 Contig75015_80841
0.166666666666667 0.181818181818182 0.161290322580645 0.222222222222222 0.176470588235294 Contig75662_4886
0.833333333333333 0.62987012987013 0.67741935483871 0.8 0.794117647058823 Contig75800_18677
0.111111111111111 0.038961038961039 0.0483870967741935 0.0222222222222222 0.0294117647058824 Contig76394_7968
0.861111111111111 0.896103896103896 0.870967741935484 0.988888888888889 0.911764705882353 Contig76994_20565
0.277777777777778 0.363636363636364 0.0645161290322581 0.122222222222222 0.132352941176471 Contig77135_1314
0.111111111111111 0 0.161290322580645 0.177777777777778 0.132352941176471 Contig77258_33881
0.416666666666667 0.233766233766234 0.209677419354839 0.2 0.235294117647059 Contig77312_7707
0.111111111111111 0.0714285714285714 0.161290322580645 0.211111111111111 0.25 Contig77516_11452
0.416666666666667 0.551948051948052 0.387096774193548 0.377777777777778 0.426470588235294 Contig77576_11741
0.305555555555556 0.0909090909090909 0.112903225806452 0.277777777777778 0.147058823529412 Contig77850_38245
0 0 0.112903225806452 0.144444444444444 0.176470588235294 Contig79227_121711
0.111111111111111 0.220779220779221 0.274193548387097 0.211111111111111 0.264705882352941 Contig79295_22048
0.0277777777777778 0.0649350649350649 0.209677419354839 0.266666666666667 0.191176470588235 Contig79296_15311
0.472222222222222 0.448051948051948 0.580645161290323 0.655555555555556 0.529411764705882 Contig79403_11881
0.555555555555556 0.331168831168831 0.419354838709677 0.377777777777778 0.397058823529412 Contig79863_51762
0.25 0.649350649350649 0.693548387096774 0.711111111111111 0.632352941176471 Contig80935_8948
0.0833333333333333 0.103896103896104 0.0967741935483871 0.0444444444444444 0.0735294117647059 Contig81736_9037
0.0833333333333333 0.0714285714285714 0.225806451612903 0.0888888888888889 0.0294117647058824 Contig81747_8499
0.416666666666667 0.428571428571429 0.67741935483871 0.444444444444444 0.485294117647059 Contig83560_41146
0.0277777777777778 0.0584415584415584 0 0.0444444444444444 0.0735294117647059 Contig83804_15266
0.222222222222222 0.149350649350649 0.193548387096774 0.344444444444444 0.264705882352941 Contig83863_65161
0.611111111111111 0.928571428571429 0.854838709677419 0.866666666666667 0.955882352941177 Contig84101_7952
0 0.0779220779220779 0 0.0111111111111111 0 Contig84379_22565
0.25 0.136363636363636 0.112903225806452 0.0666666666666667 0.0588235294117647 Contig85454_45794
0 0.168831168831169 0 0.255555555555556 0.0441176470588235 Contig86650_761
0.0555555555555556 0.246753246753247 0.0483870967741935 0 0.0294117647058824 Contig89534_25086
0.222222222222222 0.123376623376623 0.0967741935483871 0.255555555555556 0.205882352941176 Contig89594_54545
0.694444444444444 0.62987012987013 0.661290322580645 0.655555555555556 0.705882352941177 Contig92027_105318
0.361111111111111 0.38961038961039 0.370967741935484 0.555555555555556 0.558823529411765 Contig92865_5715
0.0833333333333333 0.012987012987013 0.0806451612903226 0 0.0147058823529412 Contig92895_11193
0.138888888888889 0.0844155844155844 0.290322580645161 0.344444444444444 0.352941176470588 Contig92942_7091
0.305555555555556 0.142857142857143 0.0645161290322581 0.111111111111111 0.205882352941176 Contig92942_7457
0.916666666666667 0.733766233766234 0.951612903225806 0.944444444444444 0.941176470588235 Contig95150_11369
0.0277777777777778 0.279220779220779 0.129032258064516 0.1 0.176470588235294 Contig96032_1927
0.138888888888889 0.272727272727273 0.419354838709677 0.288888888888889 0.264705882352941 Contig96258_19803
0.0277777777777778 0.0324675324675325 0.0806451612903226 0.122222222222222 0.0882352941176471 Contig96662_7809
0.222222222222222 0.714285714285714 0.516129032258065 0.366666666666667 0.338235294117647 Contig98824_26835
0.527777777777778 0.38961038961039 0.435483870967742 0.577777777777778 0.529411764705882 Contig98824_32711
0.777777777777778 0.74025974025974 0.887096774193548 0.866666666666667 0.867647058823529 Contig99270_8403
0.583333333333333 0.383116883116883 0.645161290322581 0.488888888888889 0.294117647058824 Contig99649_20105
0.305555555555556 0.435064935064935 0.5 0.488888888888889 0.573529411764706 Contig99822_74986
0.305555555555556 0.305194805194805 0.5 0.422222222222222 0.441176470588235 Contig101065_24146
0.194444444444444 0.142857142857143 0.193548387096774 0.166666666666667 0.161764705882353 Contig102071_22169
0.138888888888889 0.292207792207792 0.145161290322581 0.266666666666667 0.147058823529412 Contig102107_7487
0.333333333333333 0.577922077922078 0.338709677419355 0.444444444444444 0.411764705882353 Contig102107_13576
0.194444444444444 0.0779220779220779 0.145161290322581 0.2 0.0882352941176471 Contig102319_27567
0.222222222222222 0.201298701298701 0 0.0111111111111111 0 Contig102319_29015
0.388888888888889 0.311688311688312 0.32258064516129 0.277777777777778 0.352941176470588 Contig102319_31140
0.583333333333333 0.636363636363636 0.612903225806452 0.511111111111111 0.588235294117647 Contig103719_70839
0.583333333333333 0.720779220779221 0.854838709677419 0.877777777777778 0.897058823529412 Contig103755_21273
0.166666666666667 0.175324675324675 0.258064516129032 0.222222222222222 0.264705882352941 Contig103769_6910
0.0555555555555556 0.0779220779220779 0.225806451612903 0.144444444444444 0.176470588235294 Contig103974_31707
0.194444444444444 0.142857142857143 0.0645161290322581 0.155555555555556 0.191176470588235 Contig104808_3600
0.0277777777777778 0.012987012987013 0 0 0 Contig104815_60796
0.638888888888889 0.941558441558442 0.967741935483871 0.977777777777778 0.985294117647059 Contig104950_6563
0.194444444444444 0.564935064935065 0.241935483870968 0.2 0.102941176470588 Contig105195_4142
0.638888888888889 0.831168831168831 0.661290322580645 0.622222222222222 0.661764705882353 Contig105195_10360
0 0.155844155844156 0 0.0333333333333333 0 Contig105195_63036
0.0277777777777778 0.0194805194805195 0 0.0222222222222222 0 Contig105820_15464
0.361111111111111 0.396103896103896 0.709677419354839 0.755555555555556 0.720588235294118 Contig106405_3319
0.305555555555556 0.409090909090909 0.209677419354839 0.144444444444444 0.132352941176471 Contig106405_3685
0.305555555555556 0.38961038961039 0.225806451612903 0.122222222222222 0.161764705882353 Contig106405_4097
0.111111111111111 0.155844155844156 0.129032258064516 0.0555555555555556 0.132352941176471 Contig106451_2775
0.277777777777778 0.24025974025974 0.419354838709677 0.511111111111111 0.573529411764706 Contig106470_15608
0.25 0.162337662337662 0.209677419354839 0.0888888888888889 0.117647058823529 Contig107262_17856
0.166666666666667 0.298701298701299 0.290322580645161 0.311111111111111 0.279411764705882 Contig107601_34868
0.944444444444444 0.883116883116883 0.967741935483871 0.966666666666667 0.970588235294118 Contig107730_12315
0.611111111111111 0.344155844155844 0.387096774193548 0.322222222222222 0.264705882352941 Contig107730_43377
0.138888888888889 0.188311688311688 0.032258064516129 0.0777777777777778 0.147058823529412 Contig107730_47717
0.861111111111111 0.707792207792208 0.483870967741935 0.422222222222222 0.455882352941176 Contig110520_10580
0.722222222222222 0.61038961038961 0.854838709677419 0.677777777777778 0.794117647058823 Contig111016_14689
0.5 0.461038961038961 0.354838709677419 0.444444444444444 0.352941176470588 Contig112269_39751
0.0833333333333333 0.214285714285714 0.0967741935483871 0.0333333333333333 0.0294117647058824 Contig112381_22913
0.111111111111111 0.0909090909090909 0.225806451612903 0.244444444444444 0.161764705882353 Contig113169_12518
0.166666666666667 0.480519480519481 0.483870967741935 0.455555555555556 0.441176470588235 Contig114228_32607
0.166666666666667 0.155844155844156 0.0967741935483871 0.0888888888888889 0.0441176470588235 Contig114877_11517
0.416666666666667 0.149350649350649 0.0161290322580645 0.0555555555555556 0.117647058823529 Contig117221_5235
0.0833333333333333 0.12987012987013 0.258064516129032 0.177777777777778 0.264705882352941 Contig179209_8973
0.111111111111111 0.12987012987013 0.306451612903226 0.211111111111111 0.279411764705882 Contig188477_25053
0.138888888888889 0.038961038961039 0.17741935483871 0.0888888888888889 0.0441176470588235 Contig192454_11525
0.166666666666667 0.142857142857143 0.0161290322580645 0 0.0147058823529412 Contig267742_1822
